"活动类别","持续时间","开始时间","结束时间","备注"
"交通","00:24","2014-07-06 18:08","2014-07-06 18:32",
"家务","02:25","2014-07-06 15:42","2014-07-06 18:08",
"Chaos","00:00","2014-07-06 15:42","2014-07-06 15:42",
"睡眠","02:24","2014-07-06 13:18","2014-07-06 15:42",
"Chaos","01:41","2014-07-06 11:36","2014-07-06 13:18",
"家务","02:07","2014-07-06 09:29","2014-07-06 11:36",
"睡眠","07:59","2014-07-06 01:29","2014-07-06 09:29",
"娱乐","02:55","2014-07-05 22:33","2014-07-06 01:29",
"家务","02:18","2014-07-05 20:15","2014-07-05 22:33",
"交通","00:13","2014-07-05 20:01","2014-07-05 20:15",
"用餐","00:41","2014-07-05 19:20","2014-07-05 20:01",
"交通","00:24","2014-07-05 18:55","2014-07-05 19:20",
"家务","01:50","2014-07-05 17:05","2014-07-05 18:55",
"Chaos","00:00","2014-07-05 17:05","2014-07-05 17:05",
"睡眠","02:50","2014-07-05 14:14","2014-07-05 17:05",
"Chaos","02:36","2014-07-05 11:38","2014-07-05 14:14",
"睡眠","03:10","2014-07-05 08:28","2014-07-05 11:38",
"睡眠","03:30","2014-07-05 04:57","2014-07-05 08:28",
"Chaos","08:33","2014-07-04 20:23","2014-07-05 04:57",""
"工作","02:24","2014-07-04 17:59","2014-07-04 20:23",
"交流","02:56","2014-07-04 15:02","2014-07-04 17:59",
"交流","00:00","2014-07-04 15:02","2014-07-04 15:02",
"交通","00:30","2014-07-04 14:32","2014-07-04 15:02",
"Chaos","01:25","2014-07-04 13:06","2014-07-04 14:32",
"交通","00:37","2014-07-04 12:28","2014-07-04 13:06",
"交流","01:32","2014-07-04 10:56","2014-07-04 12:28",
"GDG","00:13","2014-07-04 10:42","2014-07-04 10:56",
"Chaos","02:03","2014-07-04 08:38","2014-07-04 10:42",
"交通","00:32","2014-07-04 08:06","2014-07-04 08:38",
"睡眠","05:56","2014-07-04 02:09","2014-07-04 08:06",
"Chaos","01:34","2014-07-04 00:35","2014-07-04 02:09",
"用餐","00:59","2014-07-03 23:35","2014-07-04 00:35",
"交通","00:36","2014-07-03 22:59","2014-07-03 23:35",
"Chaos","00:57","2014-07-03 22:02","2014-07-03 22:59",
"Pt0","02:04","2014-07-03 19:57","2014-07-03 22:02",""
"工作","02:21","2014-07-03 17:36","2014-07-03 19:57",
"工作","00:00","2014-07-03 17:36","2014-07-03 17:36",
"家务","00:14","2014-07-03 17:21","2014-07-03 17:36",
"Chaos","02:14","2014-07-03 15:07","2014-07-03 17:21",
"家务","00:10","2014-07-03 14:57","2014-07-03 15:07",
"Chaos","00:03","2014-07-03 14:53","2014-07-03 14:57",
"交通","00:14","2014-07-03 14:39","2014-07-03 14:53",
"Chaos","01:18","2014-07-03 13:20","2014-07-03 14:39",
"交通","00:37","2014-07-03 12:43","2014-07-03 13:20",
"工作","01:04","2014-07-03 11:38","2014-07-03 12:43",
"GDG","02:28","2014-07-03 09:10","2014-07-03 11:38",""
"工作","00:24","2014-07-03 08:46","2014-07-03 09:10",""
"交通","00:47","2014-07-03 07:58","2014-07-03 08:46",
"家务","00:34","2014-07-03 07:23","2014-07-03 07:58",
"睡眠","05:56","2014-07-03 01:27","2014-07-03 07:23",
"Chaos","01:15","2014-07-03 00:11","2014-07-03 01:27",""
"GDG","02:37","2014-07-02 21:34","2014-07-03 00:11",
"Chaos","01:14","2014-07-02 20:19","2014-07-02 21:34",
"交流","01:15","2014-07-02 19:04","2014-07-02 20:19",
"Chaos","01:03","2014-07-02 18:01","2014-07-02 19:04",
"工作","03:13","2014-07-02 14:48","2014-07-02 18:01",
"Chaos","01:51","2014-07-02 12:57","2014-07-02 14:48",
"工作","00:00","2014-07-02 12:56","2014-07-02 12:56",
"用餐","00:14","2014-07-02 12:42","2014-07-02 12:56",
"交通","00:18","2014-07-02 12:23","2014-07-02 12:42",
"工作","00:27","2014-07-02 11:56","2014-07-02 12:23",
"GDG","00:39","2014-07-02 11:17","2014-07-02 11:56",""
"工作","01:09","2014-07-02 10:07","2014-07-02 11:17",
"交通","00:21","2014-07-02 09:46","2014-07-02 10:07",
"Chaos","00:00","2014-07-02 09:46","2014-07-02 09:46",
"家务","00:26","2014-07-02 09:19","2014-07-02 09:45",
"睡眠","09:35","2014-07-01 23:43","2014-07-02 09:19",
"Ukulele","00:00","2014-07-01 23:43","2014-07-01 23:43",
"Chaos","02:03","2014-07-01 21:39","2014-07-01 23:43",
"家务","00:02","2014-07-01 21:37","2014-07-01 21:39",
"交通","00:37","2014-07-01 20:59","2014-07-01 21:37",
"用餐","03:00","2014-07-01 17:59","2014-07-01 20:59",""
"工作","00:53","2014-07-01 17:06","2014-07-01 17:59",""
"Chaos","00:16","2014-07-01 16:50","2014-07-01 17:06",
"GDG","01:20","2014-07-01 15:29","2014-07-01 16:50",""
"GDG","00:43","2014-07-01 14:46","2014-07-01 15:29",
"交通","00:14","2014-07-01 14:32","2014-07-01 14:46",
"Chaos","00:47","2014-07-01 13:44","2014-07-01 14:32",
"用餐","00:06","2014-07-01 13:37","2014-07-01 13:44",
"交通","00:25","2014-07-01 13:12","2014-07-01 13:37",
"交流","01:36","2014-07-01 11:35","2014-07-01 13:12",
"工作","00:00","2014-07-01 11:35","2014-07-01 11:35",
"交流","00:31","2014-07-01 11:04","2014-07-01 11:35",
"工作","00:51","2014-07-01 10:12","2014-07-01 11:04",
"GDG","00:55","2014-07-01 09:16","2014-07-01 10:12",
"工作","00:35","2014-07-01 08:41","2014-07-01 09:16",
"Chaos","01:58","2014-07-01 06:42","2014-07-01 08:41",""
"睡眠","04:53","2014-07-01 01:48","2014-07-01 06:42",
"Chaos","02:53","2014-06-30 22:55","2014-07-01 01:48",""

"活动类别","持续时间","%"
"睡眠","226:15","29.46"
"Chaos","139:56","18.22"
"家务","78:38","10.24"
"交通","59:43","7.78"
"GDG","48:36","6.33"
"工作","48:23","6.30"
"交流","44:41","5.82"
"用餐","35:25","4.61"
"娱乐","19:32","2.55"
"air","13:43","1.79"
"OBP","13:37","1.77"
"Pt0","08:40","1.13"
"电影","06:54","0.90"
"运动","06:10","0.80"
"学习","05:24","0.70"
"阅读","05:11","0.68"
"购物","03:51","0.50"
"工作 + 用餐","01:00","0.13"
"娱乐 + 家务","00:05","0.01"
"Untracked time","02:07","0.28"
