"活动类别","持续时间","开始时间","结束时间","备注"
"OBP","00:27","2014-03-06 09:15","2014-03-06 09:42",
"Chaos","00:43","2014-03-06 08:32","2014-03-06 09:15",
"用餐","00:19","2014-03-06 08:12","2014-03-06 08:32",
"交通","00:12","2014-03-06 07:59","2014-03-06 08:12",
"家务","00:48","2014-03-06 07:10","2014-03-06 07:59",
"Chaos","00:13","2014-03-06 06:57","2014-03-06 07:10",
"睡眠","05:35","2014-03-06 01:22","2014-03-06 06:57",
"Chaos","00:03","2014-03-06 01:18","2014-03-06 01:22",
"Chaos","01:35","2014-03-05 23:43","2014-03-06 01:18",
"用餐","00:06","2014-03-05 23:36","2014-03-05 23:43",
"阅读","00:01","2014-03-05 23:35","2014-03-05 23:36",
"Chaos","00:05","2014-03-05 23:30","2014-03-05 23:35",
"交通","00:25","2014-03-05 23:04","2014-03-05 23:30",
"Chaos","00:12","2014-03-05 22:52","2014-03-05 23:04",
"交流","00:07","2014-03-05 22:45","2014-03-05 22:52",
"交流","00:24","2014-03-05 22:27","2014-03-05 22:51",""
"用餐","01:09","2014-03-05 21:17","2014-03-05 22:27",""
"GDG","02:29","2014-03-05 18:47","2014-03-05 21:17",""
"交流","00:38","2014-03-05 18:09","2014-03-05 18:47",
"上网","00:00","2014-03-05 18:09","2014-03-05 18:09",
"Chaos","00:10","2014-03-05 17:58","2014-03-05 18:09",
"OBP","02:27","2014-03-05 15:31","2014-03-05 17:58",
"Chaos","00:19","2014-03-05 15:12","2014-03-05 15:31",
"OBP","00:00","2014-03-05 15:12","2014-03-05 15:12",
"Chaos","00:34","2014-03-05 14:38","2014-03-05 15:12",
"交通","00:13","2014-03-05 14:24","2014-03-05 14:38",
"Chaos","00:34","2014-03-05 13:49","2014-03-05 14:24",
"阅读","00:00","2014-03-05 13:48","2014-03-05 13:49",

"活动类别","持续时间","%"
"睡眠","182:48","23.80"
"Chaos","103:03","13.42"
"交流","91:34","11.92"
"GDG","73:53","9.62"
"工作","66:19","8.64"
"交通","44:19","5.77"
"用餐","34:04","4.44"
"家务","19:08","2.49"
"电影","09:20","1.22"
"OBP","09:17","1.21"
"购物","07:20","0.96"
"阅读","06:56","0.90"
"Pt0","00:38","0.08"
"上网","00:37","0.08"
"Chaos + GDG","00:18","0.04"
"Chaos + 家务","00:06","0.01"
"交通 + 交流","00:02","0.01"
"Chaos + 交通","00:01","0.00"
"GDG + 家务","00:01","0.00"
"Chaos + 交流","00:01","0.00"
"Untracked time","118:05","15.38"
