"活动类别","持续时间","开始时间","结束时间","备注"
"用餐","00:28","2014-08-04 13:00","2014-08-04 13:28",
"交通","00:18","2014-08-04 12:41","2014-08-04 13:00",
"交通","00:02","2014-08-04 12:39","2014-08-04 12:41",
"阅读","00:43","2014-08-04 11:56","2014-08-04 12:39",
"交流","00:25","2014-08-04 11:30","2014-08-04 11:56",
"Chaos","00:33","2014-08-04 10:56","2014-08-04 11:30",
"工作","01:23","2014-08-04 09:33","2014-08-04 10:56",
"交通","01:12","2014-08-04 08:20","2014-08-04 09:33",
"家务","00:01","2014-08-04 08:19","2014-08-04 08:20",
"睡眠","06:59","2014-08-04 01:20","2014-08-04 08:19",
"Chaos","02:06","2014-08-03 23:13","2014-08-04 01:20",
"家务","02:37","2014-08-03 20:36","2014-08-03 23:13",
"用餐","00:58","2014-08-03 19:37","2014-08-03 20:36",
"睡眠","02:36","2014-08-03 17:01","2014-08-03 19:37",
"交通","02:32","2014-08-03 14:29","2014-08-03 17:01",
"运动","04:20","2014-08-03 10:09","2014-08-03 14:29",
"交通","01:39","2014-08-03 08:29","2014-08-03 10:09",""
"家务","00:36","2014-08-03 07:53","2014-08-03 08:29",
"睡眠","07:16","2014-08-03 00:37","2014-08-03 07:53",
"Chaos","05:58","2014-08-02 18:38","2014-08-03 00:37",
"用餐","00:10","2014-08-02 18:27","2014-08-02 18:38",
"Chaos","01:57","2014-08-02 16:30","2014-08-02 18:27",
"家务","06:10","2014-08-02 10:20","2014-08-02 16:30",
"睡眠","09:37","2014-08-02 00:42","2014-08-02 10:20",
"Chaos","00:37","2014-08-02 00:05","2014-08-02 00:42",
"家务","04:10","2014-08-01 19:55","2014-08-02 00:05",
"用餐","00:55","2014-08-01 19:00","2014-08-01 19:55",
"交通","00:41","2014-08-01 18:18","2014-08-01 19:00",
"Chaos","00:27","2014-08-01 17:51","2014-08-01 18:18",
"OBP","01:16","2014-08-01 16:34","2014-08-01 17:51",""
"GDG","01:41","2014-08-01 14:53","2014-08-01 16:34",""
"交通","00:13","2014-08-01 14:39","2014-08-01 14:53",
"Chaos","01:27","2014-08-01 13:12","2014-08-01 14:39",
"用餐","00:27","2014-08-01 12:44","2014-08-01 13:12",
"交通","00:33","2014-08-01 12:11","2014-08-01 12:44",
"Chaos","00:40","2014-08-01 11:30","2014-08-01 12:11",
"Pt0","00:13","2014-08-01 11:17","2014-08-01 11:30",
"Chaos","00:21","2014-08-01 10:56","2014-08-01 11:17",
"工作","00:27","2014-08-01 10:28","2014-08-01 10:56",
"交流","00:06","2014-08-01 10:21","2014-08-01 10:28",
"Chaos","01:03","2014-08-01 09:17","2014-08-01 10:21",
"用餐","00:35","2014-08-01 08:42","2014-08-01 09:17",
"交通","00:13","2014-08-01 08:29","2014-08-01 08:42",
"家务","00:46","2014-08-01 07:42","2014-08-01 08:29",
"睡眠","06:12","2014-08-01 01:29","2014-08-01 07:42",
"Chaos","00:47","2014-08-01 00:42","2014-08-01 01:29",
"阅读","03:39","2014-07-31 21:00","2014-08-01 00:40",""

"活动类别","持续时间","%"
"睡眠","234:34","30.54"
"Chaos","124:41","16.24"
"交通","93:36","12.19"
"GDG","84:48","11.04"
"家务","69:01","8.99"
"用餐","54:51","7.14"
"交流","42:42","5.56"
"娱乐","21:07","2.75"
"工作","16:06","2.10"
"运动","07:38","0.99"
"OBP","04:49","0.63"
"阅读","03:50","0.50"
"电影","03:14","0.42"
"Pt0","02:22","0.31"
"购物","00:28","0.06"
"Untracked time","04:06","0.54"
