"活动类别","持续时间","开始时间","结束时间","备注"
"睡眠","08:25","2014-04-07 00:00","2014-04-07 08:25",""
"Chaos","03:17","2014-04-06 20:07","2014-04-06 23:24",""
"用餐","00:24","2014-04-06 19:42","2014-04-06 20:07",
"Chaos","00:13","2014-04-06 19:29","2014-04-06 19:42",
"交通","01:43","2014-04-06 17:45","2014-04-06 19:28",""
"交流","06:36","2014-04-06 10:33","2014-04-06 17:09",""
"交通","02:47","2014-04-06 07:42","2014-04-06 10:29",""
"睡眠","02:37","2014-04-06 05:04","2014-04-06 07:42",
"睡眠","03:00","2014-04-06 02:04","2014-04-06 05:05",""
"家务","01:00","2014-04-06 01:04","2014-04-06 02:04",""
"Chaos","17:00","2014-04-05 08:04","2014-04-06 01:04",""
"睡眠","07:43","2014-04-05 00:20","2014-04-05 08:04",
"Chaos","01:23","2014-04-04 22:58","2014-04-05 00:21",""
"交通","02:46","2014-04-04 19:34","2014-04-04 22:20",""
"交通","12:23","2014-04-04 07:11","2014-04-04 19:34",""
"睡眠","05:57","2014-04-04 01:13","2014-04-04 07:11",""
"家务","01:08","2014-04-04 00:05","2014-04-04 01:13",
"GDG","01:27","2014-04-03 22:37","2014-04-04 00:05",
"交流","03:01","2014-04-03 19:35","2014-04-03 22:37",""
"交流","00:00","2014-04-03 19:35","2014-04-03 19:35",
"Chaos","01:28","2014-04-03 18:06","2014-04-03 19:35",
"工作","00:00","2014-04-03 18:06","2014-04-03 18:06",
"OBP","00:43","2014-04-03 17:23","2014-04-03 18:06",
"工作","00:45","2014-04-03 16:38","2014-04-03 17:23",
"Chaos","00:04","2014-04-03 16:34","2014-04-03 16:38",
"工作","01:59","2014-04-03 14:34","2014-04-03 16:34",""
"交通","00:08","2014-04-03 14:25","2014-04-03 14:34",
"Chaos","02:00","2014-04-03 12:25","2014-04-03 14:26",""
"交流","00:18","2014-04-03 12:07","2014-04-03 12:25",""
"工作","00:06","2014-04-03 12:00","2014-04-03 12:07",
"交流","00:54","2014-04-03 11:06","2014-04-03 12:00",
"Chaos","01:16","2014-04-03 09:50","2014-04-03 11:06",
"用餐","00:28","2014-04-03 09:21","2014-04-03 09:50",
"Chaos","01:04","2014-04-03 08:16","2014-04-03 09:21",
"睡眠","05:57","2014-04-03 02:18","2014-04-03 08:16",
"Chaos","00:08","2014-04-03 02:10","2014-04-03 02:18",
"电影","01:57","2014-04-03 00:12","2014-04-03 02:10",""
"Chaos","01:22","2014-04-02 22:49","2014-04-03 00:12",
"交流","03:20","2014-04-02 19:29","2014-04-02 22:49",""
"工作","00:43","2014-04-02 18:46","2014-04-02 19:29",
"Chaos","01:07","2014-04-02 17:38","2014-04-02 18:46",
"工作","03:04","2014-04-02 14:34","2014-04-02 17:38",
"Chaos","00:12","2014-04-02 14:21","2014-04-02 14:34",
"交通","00:06","2014-04-02 14:15","2014-04-02 14:21",
"Chaos","02:31","2014-04-02 11:44","2014-04-02 14:15",
"OBP","00:35","2014-04-02 11:08","2014-04-02 11:44",
"家务","00:04","2014-04-02 11:03","2014-04-02 11:08",
"OBP","00:08","2014-04-02 10:55","2014-04-02 11:03",
"工作","00:00","2014-04-02 10:55","2014-04-02 10:55",
"Chaos","00:40","2014-04-02 10:14","2014-04-02 10:54",
"用餐","01:12","2014-04-02 09:02","2014-04-02 10:14",
"交通","00:10","2014-04-02 08:52","2014-04-02 09:02",
"Chaos","01:00","2014-04-02 07:52","2014-04-02 08:52",""
"睡眠","03:39","2014-04-02 04:12","2014-04-02 07:52",""
"睡眠","03:58","2014-04-02 00:13","2014-04-02 04:12",
"工作","02:35","2014-04-01 21:37","2014-04-02 00:13",""
"交通","00:04","2014-04-01 21:32","2014-04-01 21:37",
"Chaos","00:00","2014-04-01 21:32","2014-04-01 21:32",
"用餐","01:45","2014-04-01 19:46","2014-04-01 21:32",""
"交流","00:43","2014-04-01 19:03","2014-04-01 19:46",
"工作","00:39","2014-04-01 18:24","2014-04-01 19:03",
"交流","01:16","2014-04-01 17:07","2014-04-01 18:24",""
"Chaos","00:47","2014-04-01 16:19","2014-04-01 17:07",
"交流","04:01","2014-04-01 12:17","2014-04-01 16:19",""
"Chaos","01:00","2014-04-01 11:16","2014-04-01 12:17",
"工作","00:19","2014-04-01 10:57","2014-04-01 11:16",
"Chaos","01:05","2014-04-01 09:51","2014-04-01 10:57",
"用餐","00:23","2014-04-01 09:28","2014-04-01 09:51",
"Chaos","00:00","2014-04-01 09:28","2014-04-01 09:28",
"睡眠","07:27","2014-04-01 02:01","2014-04-01 09:28",
"阅读","00:10","2014-04-01 01:50","2014-04-01 02:01",
"Chaos","02:16","2014-03-31 23:33","2014-04-01 01:50",""

"活动类别","持续时间","%"
"睡眠","215:22","28.95"
"Chaos","192:40","25.90"
"家务","61:42","8.29"
"工作","50:59","6.85"
"GDG","50:03","6.73"
"交流","49:37","6.67"
"交通","47:53","6.44"
"用餐","31:12","4.19"
"OBP","13:36","1.83"
"娱乐","07:33","1.01"
"阅读","07:05","0.95"
"电影","06:18","0.85"
"购物","04:15","0.57"
"运动","02:49","0.38"
"阅读 + 家务","00:04","0.01"
"Chaos + 睡眠","00:02","0.01"
"Chaos + 家务","00:00","0.00"
"Chaos + 交通","00:00","0.00"
"交通 + 交流","00:00","0.00"
"Untracked time","02:43","0.37"
